country,year,average_temperature_c,average_uncertainty_c,months_observed,baseline_temperature_c,baseline_years,temperature_anomaly_c
Jordan,1842,19.05091666666667,2.1090833333333334,12,19.71251388888889,30,-0.6615972222222197
Jordan,1843,18.938916666666668,1.8303333333333331,12,19.71251388888889,30,-0.7735972222222216
Jordan,1844,18.741500000000002,1.7965833333333332,12,19.71251388888889,30,-0.9710138888888871
Jordan,1845,18.929166666666667,1.9694166666666666,12,19.71251388888889,30,-0.783347222222222
Jordan,1846,19.612,2.0283333333333333,12,19.71251388888889,30,-0.10051388888889079
Jordan,1847,19.178500000000003,2.263333333333333,12,19.71251388888889,30,-0.5340138888888859
Jordan,1848,19.021416666666667,1.8595,12,19.71251388888889,30,-0.691097222222222
Jordan,1849,19.086083333333335,1.8540833333333333,12,19.71251388888889,30,-0.6264305555555545
Jordan,1850,18.508166666666668,1.8614166666666667,12,19.71251388888889,30,-1.2043472222222213
Jordan,1851,19.403499999999998,1.9635833333333332,12,19.71251388888889,30,-0.3090138888888916
Jordan,1852,19.14741666666667,1.82875,12,19.71251388888889,30,-0.5650972222222208
Jordan,1853,19.653166666666667,1.7755833333333333,12,19.71251388888889,30,-0.059347222222221774
Jordan,1854,18.792416666666664,1.9196666666666669,12,19.71251388888889,30,-0.9200972222222248
Jordan,1855,19.206750000000003,1.93875,12,19.71251388888889,30,-0.505763888888886
Jordan,1856,18.64875,1.8945833333333333,12,19.71251388888889,30,-1.0637638888888894
Jordan,1857,18.331583333333334,1.8078333333333332,12,19.71251388888889,30,-1.3809305555555547
Jordan,1858,19.102333333333334,1.7545833333333334,12,19.71251388888889,30,-0.6101805555555551
Jordan,1859,19.18225,1.7953333333333334,12,19.71251388888889,30,-0.5302638888888893
Jordan,1860,19.542166666666667,1.6968333333333334,12,19.71251388888889,30,-0.17034722222222243
Jordan,1861,18.074333333333332,1.7720833333333335,12,19.71251388888889,30,-1.6381805555555573
Jordan,1862,17.99025,1.5670833333333334,12,19.71251388888889,30,-1.7222638888888895
Jordan,1863,18.5135,1.7254166666666668,12,19.71251388888889,30,-1.1990138888888886
Jordan,1864,19.267833333333332,1.4393333333333331,12,19.71251388888889,30,-0.4446805555555571
Jordan,1865,19.641416666666668,1.418,12,19.71251388888889,30,-0.07109722222222103
Jordan,1866,19.377750000000002,1.1433333333333333,12,19.71251388888889,30,-0.33476388888888664
Jordan,1867,19.448916666666666,1.3264166666666666,12,19.71251388888889,30,-0.2635972222222236
Jordan,1868,19.1095,1.4003333333333332,12,19.71251388888889,30,-0.6030138888888885
Jordan,1869,19.614083333333333,1.22825,12,19.71251388888889,30,-0.0984305555555558
Jordan,1870,19.31625,1.332,12,19.71251388888889,30,-0.39626388888888897
Jordan,1871,18.591833333333334,1.34325,12,19.71251388888889,30,-1.1206805555555555
Jordan,1872,19.3145,1.2428333333333332,12,19.71251388888889,30,-0.3980138888888902
Jordan,1873,19.63325,1.0595,12,19.71251388888889,30,-0.0792638888888888
Jordan,1874,18.972583333333333,1.23275,12,19.71251388888889,30,-0.7399305555555564
Jordan,1875,18.006249999999998,1.18775,12,19.71251388888889,30,-1.7062638888888912
Jordan,1876,19.32133333333333,1.1908333333333332,12,19.71251388888889,30,-0.3911805555555574
Jordan,1877,19.837416666666666,1.5499166666666666,12,19.71251388888889,30,0.12490277777777692
Jordan,1878,19.751916666666666,1.2465833333333334,12,19.71251388888889,30,0.03940277777777723
Jordan,1879,19.881,1.07525,12,19.71251388888889,30,0.16848611111111111
Jordan,1880,18.903583333333334,1.0735833333333333,12,19.71251388888889,30,-0.8089305555555555
Jordan,1881,19.521583333333336,1.05025,12,19.71251388888889,30,-0.19093055555555338
Jordan,1882,18.773666666666667,0.7635833333333334,12,19.71251388888889,30,-0.9388472222222219
Jordan,1883,19.151,0.7150833333333333,12,19.71251388888889,30,-0.5615138888888893
Jordan,1884,18.70025,0.71475,12,19.71251388888889,30,-1.0122638888888886
Jordan,1885,19.336666666666666,0.62575,12,19.71251388888889,30,-0.3758472222222231
Jordan,1886,18.741833333333332,0.7170833333333334,12,19.71251388888889,30,-0.9706805555555569
Jordan,1887,19.27175,0.8310833333333334,12,19.71251388888889,30,-0.4407638888888883
Jordan,1888,19.31275,0.8041666666666667,12,19.71251388888889,30,-0.3997638888888879
Jordan,1889,19.488416666666666,0.7044166666666666,12,19.71251388888889,30,-0.22409722222222328
Jordan,1890,19.280083333333334,0.9119166666666666,12,19.71251388888889,30,-0.43243055555555543
Jordan,1891,19.335083333333333,0.5053333333333333,12,19.71251388888889,30,-0.3774305555555557
Jordan,1892,19.54008333333333,0.62125,12,19.71251388888889,30,-0.17243055555555742
Jordan,1893,18.902,0.7185833333333332,12,19.71251388888889,30,-0.8105138888888881
Jordan,1894,18.507,0.6949166666666667,12,19.71251388888889,30,-1.2055138888888877
Jordan,1895,18.855666666666668,0.615,12,19.71251388888889,30,-0.8568472222222212
Jordan,1896,19.101583333333334,0.6339166666666667,12,19.71251388888889,30,-0.6109305555555551
Jordan,1897,18.632916666666667,0.5518333333333333,12,19.71251388888889,30,-1.0795972222222225
Jordan,1898,19.089166666666667,0.6124999999999999,12,19.71251388888889,30,-0.6233472222222218
Jordan,1899,19.265916666666666,0.634,12,19.71251388888889,30,-0.4465972222222234
Jordan,1900,19.5585,0.54675,12,19.71251388888889,30,-0.15401388888889045
Jordan,1901,20.113583333333334,0.59175,12,19.71251388888889,30,0.40106944444444537
Jordan,1902,19.60925,0.57375,12,19.71251388888889,30,-0.10326388888888971
Jordan,1903,18.895083333333332,0.5015,12,19.71251388888889,30,-0.817430555555557
Jordan,1904,18.888333333333332,0.5104166666666666,12,19.71251388888889,30,-0.8241805555555572
Jordan,1905,18.935583333333334,0.48600000000000004,12,19.71251388888889,30,-0.7769305555555555
Jordan,1906,19.24116666666667,0.5736666666666667,12,19.71251388888889,30,-0.4713472222222208
Jordan,1907,18.522750000000002,0.445,12,19.71251388888889,30,-1.189763888888887
Jordan,1908,18.747083333333332,0.43041666666666667,12,19.71251388888889,30,-0.9654305555555567
Jordan,1909,19.75375,0.46199999999999997,12,19.71251388888889,30,0.04123611111111103
Jordan,1910,18.834333333333333,0.45975000000000005,12,19.71251388888889,30,-0.8781805555555557
Jordan,1911,18.511916666666668,0.5140833333333333,12,19.71251388888889,30,-1.2005972222222212
Jordan,1912,19.107166666666668,0.46575000000000005,12,19.71251388888889,30,-0.6053472222222211
Jordan,1913,18.572750000000003,0.4643333333333333,12,19.71251388888889,30,-1.1397638888888864
Jordan,1914,18.832,0.5745833333333333,12,19.71251388888889,30,-0.8805138888888884
Jordan,1915,19.480583333333332,0.5288333333333334,12,19.71251388888889,30,-0.2319305555555573
Jordan,1916,19.6015,0.6181666666666666,12,19.71251388888889,30,-0.11101388888888764
Jordan,1917,19.3745,0.5415,12,19.71251388888889,30,-0.33801388888888795
Jordan,1918,19.085333333333335,0.5370833333333334,12,19.71251388888889,30,-0.6271805555555545
Jordan,1919,19.463916666666666,0.5856666666666667,12,19.71251388888889,30,-0.24859722222222302
Jordan,1920,18.668583333333334,0.6587500000000001,12,19.71251388888889,30,-1.043930555555555
Jordan,1921,18.751166666666666,0.43283333333333335,12,19.71251388888889,30,-0.9613472222222228
Jordan,1922,19.621916666666667,0.4475,12,19.71251388888889,30,-0.09059722222222177
Jordan,1923,19.648583333333335,0.4395833333333334,12,19.71251388888889,30,-0.06393055555555449
Jordan,1924,19.58075,0.45225,12,19.71251388888889,30,-0.1317638888888908
Jordan,1925,19.405833333333334,0.46291666666666664,12,19.71251388888889,30,-0.3066805555555554
Jordan,1926,19.352166666666665,0.5169166666666667,12,19.71251388888889,30,-0.3603472222222237
Jordan,1927,19.675833333333333,0.4843333333333333,12,19.71251388888889,30,-0.03668055555555583
Jordan,1928,19.863916666666665,0.44941666666666663,12,19.71251388888889,30,0.15140277777777555
Jordan,1929,19.478583333333333,0.4458333333333333,12,19.71251388888889,30,-0.2339305555555562
Jordan,1930,19.970333333333333,0.3801666666666667,12,19.71251388888889,30,0.2578194444444435
Jordan,1931,19.6335,0.4031666666666667,12,19.71251388888889,30,-0.0790138888888876
Jordan,1932,19.447416666666665,0.4484166666666667,12,19.71251388888889,30,-0.26509722222222365
Jordan,1933,19.029166666666665,0.4726666666666666,12,19.71251388888889,30,-0.6833472222222241
Jordan,1934,19.536416666666668,0.425,12,19.71251388888889,30,-0.17609722222222146
Jordan,1935,20.07766666666667,0.44166666666666665,12,19.71251388888889,30,0.3651527777777801
Jordan,1936,19.961166666666667,0.4931666666666667,12,19.71251388888889,30,0.24865277777777806
Jordan,1937,20.13275,0.45599999999999996,12,19.71251388888889,30,0.42023611111111236
Jordan,1938,19.27425,0.4019166666666667,12,19.71251388888889,30,-0.43826388888889056
Jordan,1939,19.773083333333336,0.41924999999999996,12,19.71251388888889,30,0.060569444444446674
Jordan,1940,19.739333333333335,0.3898333333333333,12,19.71251388888889,30,0.026819444444445395
Jordan,1941,19.8275,0.5185833333333333,12,19.71251388888889,30,0.11498611111111146
Jordan,1942,19.612750000000002,0.417,12,19.71251388888889,30,-0.09976388888888721
Jordan,1943,19.165333333333333,0.45608333333333334,12,19.71251388888889,30,-0.5471805555555562
Jordan,1944,19.545666666666666,0.3589166666666667,12,19.71251388888889,30,-0.16684722222222348
Jordan,1945,18.997416666666666,0.3910833333333333,12,19.71251388888889,30,-0.7150972222222229
Jordan,1946,19.612666666666666,0.3895,12,19.71251388888889,30,-0.09984722222222331
Jordan,1947,20.371750000000002,0.56975,12,19.71251388888889,30,0.6592361111111131
Jordan,1948,18.903666666666666,0.38716666666666666,12,19.71251388888889,30,-0.8088472222222229
Jordan,1949,18.582583333333336,0.4748333333333334,12,19.71251388888889,30,-1.1299305555555534
Jordan,1950,19.401166666666665,0.47408333333333336,12,19.71251388888889,30,-0.3113472222222242
Jordan,1951,20.028666666666666,0.4828333333333334,12,19.71251388888889,30,0.31615277777777706
Jordan,1952,20.145,0.37266666666666665,12,19.71251388888889,30,0.43248611111111046
Jordan,1953,19.160583333333335,0.3645833333333333,12,19.71251388888889,30,-0.551930555555554
Jordan,1954,19.8945,0.41350000000000003,12,19.71251388888889,30,0.18198611111111163
Jordan,1955,20.327583333333333,0.4063333333333334,12,19.71251388888889,30,0.615069444444444
Jordan,1956,19.413833333333333,0.3893333333333333,12,19.71251388888889,30,-0.2986805555555563
Jordan,1957,19.48675,0.49933333333333335,12,19.71251388888889,30,-0.22576388888888843
Jordan,1958,19.90641666666667,0.37474999999999997,12,19.71251388888889,30,0.19390277777777953
Jordan,1959,18.861083333333337,0.3675833333333333,12,19.71251388888889,30,-0.8514305555555524
Jordan,1960,20.470583333333334,0.3468333333333333,12,19.71251388888889,30,0.7580694444444447
Jordan,1961,19.335083333333333,0.3398333333333334,12,19.71251388888889,30,-0.3774305555555557
Jordan,1962,20.7025,0.4073333333333333,12,19.71251388888889,30,0.9899861111111115
Jordan,1963,20.344666666666665,0.3443333333333333,12,19.71251388888889,30,0.632152777777776
Jordan,1964,19.022333333333332,0.32975000000000004,12,19.71251388888889,30,-0.6901805555555569
Jordan,1965,19.752,0.3814166666666667,12,19.71251388888889,30,0.03948611111110978
Jordan,1966,20.32075,0.29375,12,19.71251388888889,30,0.6082361111111112
Jordan,1967,18.6445,0.3154166666666667,12,19.71251388888889,30,-1.0680138888888884
Jordan,1968,19.691166666666668,0.30591666666666667,12,19.71251388888889,30,-0.021347222222221518
Jordan,1969,20.136416666666666,0.33875000000000005,12,19.71251388888889,30,0.4239027777777764
Jordan,1970,19.844333333333335,0.3233333333333333,12,19.71251388888889,30,0.13181944444444582
Jordan,1971,19.331666666666667,0.29241666666666666,12,19.71251388888889,30,-0.3808472222222221
Jordan,1972,19.116,0.30441666666666667,12,19.71251388888889,30,-0.5965138888888895
Jordan,1973,19.49775,0.3145833333333333,12,19.71251388888889,30,-0.2147638888888892
Jordan,1974,19.3785,0.297,12,19.71251388888889,30,-0.33401388888889016
Jordan,1975,19.271583333333332,0.3374166666666667,12,19.71251388888889,30,-0.44093055555555694
Jordan,1976,19.229833333333335,0.32608333333333334,12,19.71251388888889,30,-0.4826805555555538
Jordan,1977,19.71125,0.28391666666666665,12,19.71251388888889,30,-0.0012638888888893973
Jordan,1978,19.99683333333333,0.33308333333333334,12,19.71251388888889,30,0.2843194444444421
Jordan,1979,20.50825,0.2834166666666667,12,19.71251388888889,30,0.7957361111111112
Jordan,1980,19.845000000000002,0.25333333333333335,12,19.71251388888889,30,0.1324861111111133
Jordan,1981,19.769916666666667,0.25933333333333336,12,19.71251388888889,30,0.057402777777777914
Jordan,1982,18.850916666666667,0.2485833333333333,12,19.71251388888889,30,-0.8615972222222226
Jordan,1983,18.918,0.24966666666666668,12,19.71251388888889,30,-0.7945138888888899
Jordan,1984,19.35741666666667,0.27016666666666667,12,19.71251388888889,30,-0.35509722222221995
Jordan,1985,19.916,0.30016666666666664,12,19.71251388888889,30,0.20348611111111126
Jordan,1986,19.74175,0.27266666666666667,12,19.71251388888889,30,0.029236111111110574
Jordan,1987,19.896583333333336,0.287,12,19.71251388888889,30,0.18406944444444662
Jordan,1988,19.811,0.21475,12,19.71251388888889,30,0.09848611111111083
Jordan,1989,19.753666666666668,0.3665,12,19.71251388888889,30,0.04115277777777848
Jordan,1990,19.921583333333334,0.26891666666666664,12,19.71251388888889,30,0.2090694444444452
Jordan,1991,19.79175,0.31,12,19.71251388888889,30,0.07923611111111128
Jordan,1992,18.604916666666668,0.36625,12,19.71251388888889,30,-1.1075972222222212
Jordan,1993,19.679916666666667,0.29333333333333333,12,19.71251388888889,30,-0.032597222222221944
Jordan,1994,20.265583333333336,0.35033333333333333,12,19.71251388888889,30,0.5530694444444464
Jordan,1995,19.847916666666666,0.22775,12,19.71251388888889,30,0.13540277777777732
Jordan,1996,20.422,0.25716666666666665,12,19.71251388888889,30,0.7094861111111115
Jordan,1997,19.484583333333337,0.2935,12,19.71251388888889,30,-0.22793055555555242
Jordan,1998,20.773583333333335,0.2728333333333333,12,19.71251388888889,30,1.0610694444444455
Jordan,1999,20.621166666666667,0.33391666666666664,12,19.71251388888889,30,0.9086527777777782
Jordan,2000,20.04525,0.26016666666666666,12,19.71251388888889,30,0.33273611111111023
Jordan,2001,20.730833333333333,0.3095,12,19.71251388888889,30,1.0183194444444439
Jordan,2002,20.322833333333335,0.31066666666666665,12,19.71251388888889,30,0.6103194444444462
Jordan,2003,20.331416666666666,0.3116666666666667,12,19.71251388888889,30,0.6189027777777767
Jordan,2004,20.25525,0.25075,12,19.71251388888889,30,0.5427361111111111
Jordan,2005,20.137416666666667,0.23866666666666667,12,19.71251388888889,30,0.42490277777777763
Jordan,2006,20.173333333333336,0.3135833333333333,12,19.71251388888889,30,0.46081944444444645
Jordan,2007,20.43975,0.22791666666666666,12,19.71251388888889,30,0.727236111111111
Jordan,2008,20.572750000000003,0.27375,12,19.71251388888889,30,0.8602361111111136
Jordan,2009,20.4985,0.3865,12,19.71251388888889,30,0.7859861111111108
Jordan,2010,22.228000000000005,0.32075,12,19.71251388888889,30,2.515486111111116
Jordan,2011,20.1145,0.2931666666666667,12,19.71251388888889,30,0.4019861111111105
Jordan,2012,20.82025,0.32558333333333334,12,19.71251388888889,30,1.1077361111111124
Kazakhstan,1812,3.7472499999999993,3.890166666666667,12,5.475008333333333,30,-1.727758333333334
Kazakhstan,1817,3.6057500000000005,3.8961666666666663,12,5.475008333333333,30,-1.8692583333333328
Kazakhstan,1819,3.8105833333333337,3.8369166666666668,12,5.475008333333333,30,-1.6644249999999996
Kazakhstan,1820,4.345166666666667,3.764666666666667,12,5.475008333333333,30,-1.1298416666666666
Kazakhstan,1821,4.9425,3.5703333333333336,12,5.475008333333333,30,-0.5325083333333334
Kazakhstan,1822,4.957999999999999,3.5240833333333335,12,5.475008333333333,30,-0.517008333333334
Kazakhstan,1823,4.488416666666667,3.531916666666667,12,5.475008333333333,30,-0.9865916666666665
Kazakhstan,1824,5.4941666666666675,3.6616666666666666,12,5.475008333333333,30,0.019158333333334276
Kazakhstan,1825,5.19875,3.5710833333333336,12,5.475008333333333,30,-0.27625833333333283
Kazakhstan,1826,5.161333333333334,3.516833333333333,12,5.475008333333333,30,-0.31367499999999904
Kazakhstan,1827,5.742166666666667,3.544166666666667,12,5.475008333333333,30,0.2671583333333336
Kazakhstan,1828,4.54675,3.5905,12,5.475008333333333,30,-0.928258333333333
Kazakhstan,1829,4.6219166666666665,3.65225,12,5.475008333333333,30,-0.8530916666666668
Kazakhstan,1830,5.484166666666667,3.5963333333333334,12,5.475008333333333,30,0.009158333333333601
Kazakhstan,1831,4.260166666666667,3.7315833333333335,12,5.475008333333333,30,-1.2148416666666666
Kazakhstan,1832,4.114833333333333,3.345416666666667,12,5.475008333333333,30,-1.360175
Kazakhstan,1833,4.720083333333333,3.048083333333333,12,5.475008333333333,30,-0.7549250000000001
Kazakhstan,1834,4.772083333333334,2.85425,12,5.475008333333333,30,-0.7029249999999996
Kazakhstan,1835,4.0735,3.0223333333333335,12,5.475008333333333,30,-1.4015083333333331
Kazakhstan,1836,4.72175,2.9743333333333335,12,5.475008333333333,30,-0.7532583333333331
Kazakhstan,1837,4.123916666666667,3.0100833333333337,12,5.475008333333333,30,-1.3510916666666661
Kazakhstan,1838,3.82675,2.7205,12,5.475008333333333,30,-1.6482583333333332
Kazakhstan,1839,3.8645,2.73925,12,5.475008333333333,30,-1.6105083333333332
Kazakhstan,1840,4.24775,2.5155,12,5.475008333333333,30,-1.2272583333333333
Kazakhstan,1841,3.9608333333333334,2.47775,12,5.475008333333333,30,-1.5141749999999998
Kazakhstan,1842,5.0832500000000005,2.5810833333333334,12,5.475008333333333,30,-0.39175833333333276
Kazakhstan,1843,5.936083333333333,2.529333333333333,12,5.475008333333333,30,0.4610750000000001
Kazakhstan,1844,4.3652500000000005,2.3451666666666666,12,5.475008333333333,30,-1.1097583333333327
Kazakhstan,1845,4.58875,2.3415833333333333,12,5.475008333333333,30,-0.8862583333333331
Kazakhstan,1846,5.1305000000000005,2.828583333333333,12,5.475008333333333,30,-0.34450833333333275
Kazakhstan,1847,4.754166666666666,2.4385833333333333,12,5.475008333333333,30,-0.7208416666666668
Kazakhstan,1848,4.2411666666666665,2.22125,12,5.475008333333333,30,-1.2338416666666667
Kazakhstan,1849,4.963583333333333,2.130916666666667,12,5.475008333333333,30,-0.511425
Kazakhstan,1850,4.478000000000001,2.1484166666666664,12,5.475008333333333,30,-0.9970083333333326
Kazakhstan,1851,4.9765,2.3024999999999998,12,5.475008333333333,30,-0.49850833333333355
Kazakhstan,1852,4.749416666666667,2.3110833333333334,12,5.475008333333333,30,-0.7255916666666664
Kazakhstan,1853,4.36625,2.1255833333333336,12,5.475008333333333,30,-1.1087583333333333
Kazakhstan,1854,5.359916666666667,2.1902500000000003,12,5.475008333333333,30,-0.11509166666666637
Kazakhstan,1855,5.578166666666667,2.163416666666667,12,5.475008333333333,30,0.10315833333333391
Kazakhstan,1856,5.214083333333334,2.2194166666666666,12,5.475008333333333,30,-0.2609249999999994
Kazakhstan,1857,4.1226666666666665,2.1271666666666667,12,5.475008333333333,30,-1.3523416666666668
Kazakhstan,1858,4.869916666666667,2.17525,12,5.475008333333333,30,-0.6050916666666666
Kazakhstan,1859,5.8180000000000005,2.1478333333333333,12,5.475008333333333,30,0.34299166666666725
Kazakhstan,1860,3.708083333333334,2.2815,12,5.475008333333333,30,-1.7669249999999992
Kazakhstan,1861,4.445333333333333,2.2231666666666667,12,5.475008333333333,30,-1.0296750000000001
Kazakhstan,1862,3.684166666666666,2.31125,12,5.475008333333333,30,-1.790841666666667
Kazakhstan,1863,5.695249999999999,2.0859166666666664,12,5.475008333333333,30,0.22024166666666556
Kazakhstan,1864,4.466333333333334,2.2415833333333333,12,5.475008333333333,30,-1.0086749999999993
Kazakhstan,1865,4.584833333333333,2.0027500000000003,12,5.475008333333333,30,-0.8901750000000002
Kazakhstan,1866,5.021833333333333,2.002666666666667,12,5.475008333333333,30,-0.4531749999999999
Kazakhstan,1867,5.982833333333335,2.0223333333333335,12,5.475008333333333,30,0.5078250000000013
Kazakhstan,1868,4.662416666666667,2.1183333333333336,12,5.475008333333333,30,-0.8125916666666662
Kazakhstan,1869,5.0475,2.142916666666667,12,5.475008333333333,30,-0.42750833333333293
Kazakhstan,1870,4.879583333333334,2.068583333333333,12,5.475008333333333,30,-0.5954249999999996
Kazakhstan,1871,4.717583333333334,1.9632500000000002,12,5.475008333333333,30,-0.7574249999999996
Kazakhstan,1872,4.829166666666667,2.0164166666666667,12,5.475008333333333,30,-0.6458416666666666
Kazakhstan,1873,5.2884166666666665,1.97375,12,5.475008333333333,30,-0.1865916666666667
Kazakhstan,1874,5.68375,1.998916666666667,12,5.475008333333333,30,0.2087416666666666
Kazakhstan,1875,4.62275,1.4865833333333331,12,5.475008333333333,30,-0.8522583333333333
Kazakhstan,1876,4.577833333333333,1.712,12,5.475008333333333,30,-0.8971749999999998
Kazakhstan,1877,4.90375,1.7865833333333334,12,5.475008333333333,30,-0.5712583333333336
Kazakhstan,1878,5.8379166666666675,1.7308333333333332,12,5.475008333333333,30,0.3629083333333343
Kazakhstan,1879,5.673166666666667,1.9761666666666666,12,5.475008333333333,30,0.19815833333333366
Kazakhstan,1880,5.071083333333334,1.819,12,5.475008333333333,30,-0.4039249999999992
Kazakhstan,1881,5.121333333333333,1.2197500000000001,12,5.475008333333333,30,-0.35367499999999996
Kazakhstan,1882,4.600750000000001,1.1918333333333333,12,5.475008333333333,30,-0.8742583333333327
Kazakhstan,1883,4.555583333333334,1.0884166666666666,12,5.475008333333333,30,-0.9194249999999995
Kazakhstan,1884,4.367,1.1350833333333334,12,5.475008333333333,30,-1.1080083333333333
Kazakhstan,1885,4.650083333333334,1.0695833333333333,12,5.475008333333333,30,-0.8249249999999995
Kazakhstan,1886,3.7858333333333327,1.0075,12,5.475008333333333,30,-1.6891750000000005
Kazakhstan,1887,5.405083333333334,1.0681666666666667,12,5.475008333333333,30,-0.06992499999999957
Kazakhstan,1888,6.256916666666666,1.0488333333333333,12,5.475008333333333,30,0.781908333333333
Kazakhstan,1889,4.019916666666668,0.9603333333333334,12,5.475008333333333,30,-1.4550916666666653
Kazakhstan,1890,4.557916666666667,1.0978333333333332,12,5.475008333333333,30,-0.917091666666666
Kazakhstan,1891,4.178333333333334,1.156,12,5.475008333333333,30,-1.2966749999999996
Kazakhstan,1892,4.621666666666667,0.9308333333333333,12,5.475008333333333,30,-0.8533416666666662
Kazakhstan,1893,5.434833333333333,0.8072499999999999,12,5.475008333333333,30,-0.040175000000000516
Kazakhstan,1894,4.246333333333333,0.8421666666666666,12,5.475008333333333,30,-1.228675
Kazakhstan,1895,4.892833333333333,0.7320000000000001,12,5.475008333333333,30,-0.5821750000000003
Kazakhstan,1896,4.41575,0.7381666666666667,12,5.475008333333333,30,-1.0592583333333332
Kazakhstan,1897,4.325916666666667,0.8104166666666667,12,5.475008333333333,30,-1.1490916666666662
Kazakhstan,1898,3.62375,0.8576666666666667,12,5.475008333333333,30,-1.8512583333333335
Kazakhstan,1899,5.923166666666667,0.6927500000000001,12,5.475008333333333,30,0.44815833333333366
Kazakhstan,1900,4.476500000000001,0.8551666666666667,12,5.475008333333333,30,-0.9985083333333327
Kazakhstan,1901,5.188666666666666,0.8070833333333334,12,5.475008333333333,30,-0.28634166666666694
Kazakhstan,1902,5.325583333333333,0.94375,12,5.475008333333333,30,-0.14942499999999992
Kazakhstan,1903,4.3012500000000005,0.8176666666666667,12,5.475008333333333,30,-1.1737583333333328
Kazakhstan,1904,4.95775,0.7756666666666666,12,5.475008333333333,30,-0.5172583333333334
Kazakhstan,1905,4.501666666666666,0.7009166666666666,12,5.475008333333333,30,-0.9733416666666672
Kazakhstan,1906,5.182250000000001,0.69775,12,5.475008333333333,30,-0.29275833333333257
Kazakhstan,1907,4.1987499999999995,0.656,12,5.475008333333333,30,-1.2762583333333337
Kazakhstan,1908,3.9476666666666667,0.5791666666666667,12,5.475008333333333,30,-1.5273416666666666
Kazakhstan,1909,5.444333333333333,0.73425,12,5.475008333333333,30,-0.030675000000000452
Kazakhstan,1910,4.9301666666666675,0.6310833333333333,12,5.475008333333333,30,-0.5448416666666658
Kazakhstan,1911,4.711166666666667,0.665,12,5.475008333333333,30,-0.7638416666666661
Kazakhstan,1912,4.93475,0.6733333333333333,12,5.475008333333333,30,-0.5402583333333331
Kazakhstan,1913,5.523416666666666,0.6940833333333334,12,5.475008333333333,30,0.04840833333333272
Kazakhstan,1914,5.774916666666667,0.81325,12,5.475008333333333,30,0.29990833333333367
Kazakhstan,1915,6.314166666666668,0.6938333333333334,12,5.475008333333333,30,0.8391583333333346
Kazakhstan,1916,4.7956666666666665,0.6334166666666666,12,5.475008333333333,30,-0.6793416666666667
Kazakhstan,1917,5.50125,0.88375,12,5.475008333333333,30,0.026241666666666497
Kazakhstan,1918,4.489166666666667,0.8121666666666667,12,5.475008333333333,30,-0.9858416666666665
Kazakhstan,1919,4.624083333333333,0.97575,12,5.475008333333333,30,-0.8509250000000002
Kazakhstan,1920,4.082833333333334,0.8840833333333333,12,5.475008333333333,30,-1.392174999999999
Kazakhstan,1921,5.21,0.8698333333333333,12,5.475008333333333,30,-0.2650083333333333
Kazakhstan,1922,5.990749999999999,0.8765000000000001,12,5.475008333333333,30,0.5157416666666661
Kazakhstan,1923,5.67125,0.7343333333333333,12,5.475008333333333,30,0.19624166666666643
Kazakhstan,1924,5.191583333333334,0.6834166666666667,12,5.475008333333333,30,-0.28342499999999937
Kazakhstan,1925,6.341083333333334,0.6459166666666666,12,5.475008333333333,30,0.8660750000000004
Kazakhstan,1926,5.3066666666666675,0.5281666666666667,12,5.475008333333333,30,-0.16834166666666572
Kazakhstan,1927,5.049250000000001,0.5318333333333333,12,5.475008333333333,30,-0.4257583333333326
Kazakhstan,1928,4.1578333333333335,0.5739166666666666,12,5.475008333333333,30,-1.3171749999999998
Kazakhstan,1929,3.920083333333334,0.4951666666666667,12,5.475008333333333,30,-1.5549249999999994
Kazakhstan,1930,4.8125,0.44883333333333336,12,5.475008333333333,30,-0.6625083333333333
Kazakhstan,1931,4.392333333333333,0.4790833333333333,12,5.475008333333333,30,-1.082675
Kazakhstan,1932,5.610916666666667,0.47300000000000003,12,5.475008333333333,30,0.13590833333333396
Kazakhstan,1933,4.6194999999999995,0.431,12,5.475008333333333,30,-0.8555083333333338
Kazakhstan,1934,3.822333333333333,0.4911666666666667,12,5.475008333333333,30,-1.6526750000000003
Kazakhstan,1935,4.9630833333333335,0.4415,12,5.475008333333333,30,-0.5119249999999997
Kazakhstan,1936,5.2251666666666665,0.38883333333333336,12,5.475008333333333,30,-0.24984166666666674
Kazakhstan,1937,4.622416666666667,0.4091666666666667,12,5.475008333333333,30,-0.8525916666666662
Kazakhstan,1938,5.446000000000001,0.40608333333333335,12,5.475008333333333,30,-0.029008333333332637
Kazakhstan,1939,5.6155,0.377,12,5.475008333333333,30,0.14049166666666668
Kazakhstan,1940,6.10775,0.37916666666666665,12,5.475008333333333,30,0.632741666666667
Kazakhstan,1941,5.4675,0.4816666666666667,12,5.475008333333333,30,-0.007508333333333006
Kazakhstan,1942,4.974083333333334,0.4383333333333333,12,5.475008333333333,30,-0.5009249999999996
Kazakhstan,1943,4.694416666666667,0.35991666666666666,12,5.475008333333333,30,-0.7805916666666661
Kazakhstan,1944,6.0646666666666675,0.39525000000000005,12,5.475008333333333,30,0.5896583333333343
Kazakhstan,1945,4.392,0.3781666666666667,12,5.475008333333333,30,-1.083008333333333
Kazakhstan,1946,5.17275,0.40325000000000005,12,5.475008333333333,30,-0.3022583333333335
Kazakhstan,1947,5.476416666666666,0.37966666666666665,12,5.475008333333333,30,0.0014083333333330117
